seed,economy,perm_id,HHI,chi,portfolio_signature
2028,France,29,0.21674210322888654,0.03208145919019908,EV batteries-Solar PV-Electrolysers-Wind-Power grids
2028,France,30,0.21674210322888654,0.03416448871904426,Electrolysers-Solar PV-Wind-Power grids-EV batteries
2028,France,31,0.21674210322888654,0.03203742548525901,Wind-Electrolysers-Solar PV-EV batteries-Power grids
2028,France,32,0.21674210322888654,0.03535041792416603,Electrolysers-Wind-Power grids-Solar PV-EV batteries
2028,France,33,0.21674210322888654,0.03586159276891454,Solar PV-EV batteries-Wind-Electrolysers-Power grids
2028,France,34,0.21674210322888654,0.03221016139721171,Solar PV-Electrolysers-EV batteries-Power grids-Wind
2028,France,35,0.21674210322888654,0.03277413567131208,EV batteries-Electrolysers-Power grids-Solar PV-Wind
2028,France,36,0.21674210322888654,0.03144642918742929,Power grids-EV batteries-Solar PV-Wind-Electrolysers
2028,France,37,0.21674210322888654,0.03586159276891454,Solar PV-EV batteries-Wind-Electrolysers-Power grids
2028,France,38,0.21674210322888654,0.0347923719367859,Electrolysers-Wind-Power grids-EV batteries-Solar PV
2028,France,39,0.21674210322888654,0.03278393956355809,EV batteries-Electrolysers-Wind-Solar PV-Power grids
2028,Germany,0,0.23257922741314255,0.03489702077882503,EV batteries-Electrolysers-Power grids-Solar PV-Wind
2028,Germany,1,0.23257922741314255,0.03772508072004342,Power grids-Wind-Electrolysers-Solar PV-EV batteries
2028,Germany,2,0.23257922741314255,0.03253719263166917,EV batteries-Electrolysers-Solar PV-Wind-Power grids
2028,Germany,3,0.23257922741314255,0.032894014253877814,Solar PV-Electrolysers-Power grids-Wind-EV batteries
2028,Germany,4,0.23257922741314255,0.03718706585192747,Electrolysers-EV batteries-Wind-Solar PV-Power grids
2028,Germany,5,0.23257922741314255,0.0327232360633782,Wind-Electrolysers-Power grids-EV batteries-Solar PV
2028,Germany,6,0.23257922741314255,0.04060795017902476,Electrolysers-Wind-EV batteries-Power grids-Solar PV
2028,Germany,7,0.23257922741314255,0.038233522935409006,Solar PV-Power grids-EV batteries-Electrolysers-Wind
2028,Germany,8,0.23257922741314255,0.04068596411545963,Power grids-Wind-EV batteries-Electrolysers-Solar PV
2028,Germany,9,0.23257922741314255,0.036277352746901914,Power grids-Electrolysers-Wind-EV batteries-Solar PV
2028,Germany,10,0.23257922741314255,0.04073954600622187,Electrolysers-Solar PV-EV batteries-Power grids-Wind
2028,Germany,11,0.23257922741314255,0.03726707021144102,Electrolysers-Solar PV-Power grids-EV batteries-Wind
