seed,economy,resource,resource_channel_loss_pct,contribution_share
2111,Spain,Graphite,6.504179330796009,0.2556481339027381
2111,Spain,Rare earths,5.740255676088596,0.2256219542976612
2111,Spain,Copper,4.912485851143248,0.19308628756929996
2112,France,Lithium,3.1149933973705597,0.1299464411601803
2112,France,Nickel,2.446268656305861,0.10204962433531202
2112,France,Cobalt,2.1570741945310297,0.08998546036546375
2112,France,Graphite,6.8553375611618685,0.2859802912509101
2112,France,Rare earths,5.715362174147541,0.23842457422186086
2112,France,Copper,3.682327676460711,0.15361360866627294
2112,Germany,Lithium,3.37208377486935,0.1278400343878916
2112,Germany,Nickel,2.8966969823386717,0.1098175094561004
2112,Germany,Cobalt,2.3682661478053433,0.08978401664615966
2112,Germany,Graphite,7.480635321922392,0.28360050954988136
2112,Germany,Rare earths,6.22730683013111,0.23608521390864848
2112,Germany,Copper,4.032380059072371,0.15287271605131847
2112,Italy,Lithium,3.6770095295034406,0.12851331016039397
2112,Italy,Nickel,3.1318850963877254,0.10946094035093376
2112,Italy,Cobalt,2.558659243515869,0.08942641195741459
2112,Italy,Graphite,8.178207750364356,0.285832424622692
2112,Italy,Rare earths,6.772246876417293,0.236693393456967
2112,Italy,Copper,4.293888006315722,0.15007351945159864
2112,Netherlands,Lithium,3.539347119235691,0.12911204377980162
2112,Netherlands,Nickel,3.1196888954911586,0.11380330769619351
2112,Netherlands,Cobalt,2.6278116206455526,0.09586008876211237
2112,Netherlands,Graphite,7.595618636554372,0.27708100191915075
2112,Netherlands,Rare earths,6.3637806778707695,0.2321447153405334
2112,Netherlands,Copper,4.166742695630012,0.1519988425022084
2112,Spain,Lithium,3.879444977676766,0.12568199514772124
2112,Spain,Nickel,3.509469350118626,0.11369593134346444
2112,Spain,Cobalt,2.810526662144887,0.09105235422768407
2112,Spain,Graphite,8.699550579800086,0.28183847948594093
2112,Spain,Rare earths,7.227790300007687,0.2341580073029716
2112,Spain,Copper,4.740367980292384,0.15357323249221777
2113,France,Lithium,2.768762541700488,0.13308272959527662
2113,France,Nickel,2.103649507313558,0.10111355319517748
2113,France,Cobalt,1.8457756514677752,0.08871864532195183
2113,France,Graphite,5.908598874035869,0.2840014101596919
2113,France,Rare earths,5.185232009454398,0.24923221800710146
