seed,resource_scaled,epsilon,mean_chi,mean_worstcase_loss_pct
2061,Cobalt,-0.1,0.04111692571701636,8.131934451302179
2062,Cobalt,-0.1,0.04753133173379832,8.2484610744669
2063,Cobalt,-0.1,0.039427465213636305,7.169830835945104
2064,Cobalt,-0.1,0.045149333294634594,8.118762567499491
2065,Cobalt,-0.1,0.04780544165589238,9.063163933440899
2066,Cobalt,-0.1,0.04659912589928317,7.06061702696864
2067,Cobalt,-0.1,0.045032972084119605,8.158309739547265
2068,Cobalt,-0.1,0.04835268459792001,7.719518492475541
2069,Cobalt,-0.1,0.04024401237243047,7.941150096500503
2070,Cobalt,-0.1,0.050432160703556814,9.23926993026273
2071,Cobalt,-0.1,0.04329819621159077,7.35829972786533
2072,Cobalt,-0.1,0.04387088277340473,8.832197007461605
2073,Cobalt,-0.1,0.04085605583701424,7.867929191568688
2074,Cobalt,-0.1,0.04233508484470547,7.826122692303864
2075,Cobalt,-0.1,0.04868227260828327,8.187240889959481
2076,Cobalt,-0.1,0.04611992038513233,7.239115055040395
2027,Graphite,-0.1,0.04895587705419989,8.337061793093678
2028,Graphite,-0.1,0.03955313843892852,7.835674168522557
2029,Graphite,-0.1,0.04139623426869714,8.121532619503382
2030,Graphite,-0.1,0.044502256052873085,8.632301008974324
2031,Graphite,-0.1,0.04160280258697873,7.983564588399933
2032,Graphite,-0.1,0.04094683067207192,8.567718361305435
